id,Name,Parent_id,active,Level,JetTaxCode
7000239,Industrial Robots,7000237,1,2,Generic Taxable Product
7000240,Robot Parts & Accessories,7000237,1,2,Generic Taxable Product
7000241,Security & Surveillance Robots,7000237,1,2,Generic Taxable Product
7000242,Unmanned Aerial Vehicles (UAVs),7000237,1,2,Generic Taxable Product
7000243,Science Education,7000000,1,1,Generic Taxable Product
7000244,Anatomical Models,7000243,1,2,Generic Taxable Product
7000245,Charts & Posters,7000243,1,2,Generic Taxable Product
7000246,Early Learning Classroom Supplies,7000243,1,2,Generic Taxable Product
7000247,Fossils,7000243,1,2,Generic Taxable Product
7000248,Insects & Insect Kits,7000243,1,2,Generic Taxable Product
7000249,Magnets,7000243,1,2,Generic Taxable Product
7000250,Measurement Kits,7000243,1,2,Generic Taxable Product
7000251,Microscope Sample Slides,7000243,1,2,Generic Taxable Product
7000252,Model Animals,7000243,1,2,Generic Taxable Product
7000253,Optics,7000243,1,2,Generic Taxable Product
7000254,Scientific Gifts,7000243,1,2,Generic Taxable Product
7000255,Specimens,7000243,1,2,Generic Taxable Product
7000256,"Tapes, Adhesives & Sealants",7000000,1,1,Generic Taxable Product
7000257,Acrylic Adhesives,7000256,1,2,Generic Taxable Product
7000258,Adhesive Accelerators,7000256,1,2,Generic Taxable Product
7000259,Adhesive Dispensers,7000256,1,2,Generic Taxable Product
7000260,Adhesive Dots,7000256,1,2,Generic Taxable Product
7000261,Adhesive Primers,7000256,1,2,Generic Taxable Product
7000262,Adhesive Tapes,7000256,1,2,Generic Taxable Product
7000263,Aerosol Adhesives,7000256,1,2,Generic Taxable Product
7000264,Anti Siezes,7000256,1,2,Generic Taxable Product
7000265,Catalysts,7000256,1,2,Generic Taxable Product
7000266,Coatings,7000256,1,2,Generic Taxable Product
7000267,Conductive Adhesives,7000256,1,2,Generic Taxable Product
7000268,Ethylene Vinyl Acetate Adhesives,7000256,1,2,Generic Taxable Product
7000269,Hot Melt Adhesives,7000256,1,2,Generic Taxable Product
7000270,Industrial Lubricants,7000256,1,2,Generic Taxable Product
7000271,Industrial Sealants,7000256,1,2,Generic Taxable Product
7000272,Light Cure Pens,7000256,1,2,Generic Taxable Product
7000273,Methacrylate Adhesives,7000256,1,2,Generic Taxable Product
7000274,Polyvinyl Acetate Adhesives,7000256,1,2,Generic Taxable Product
7000275,Resorcinol Adhesives,7000256,1,2,Generic Taxable Product
7000276,Retaining Compounds,7000256,1,2,Generic Taxable Product
7000277,Solvent-based Adhesives,7000256,1,2,Generic Taxable Product
7000278,Thermoplastic Adhesives,7000256,1,2,Generic Taxable Product
7000279,Thread Locking Adhesives,7000256,1,2,Generic Taxable Product
7000280,Urea Resin Adhesives,7000256,1,2,Generic Taxable Product
7000281,Urethane Adhesives,7000256,1,2,Generic Taxable Product
7000282,UV-curable Adhesives,7000256,1,2,Generic Taxable Product
7000283,Water-based Adhesives,7000256,1,2,Generic Taxable Product
7000284,"Test, Measure & Inspect",7000000,1,1,Generic Taxable Product
7000285,Airflow & Air Quality,7000284,1,2,Generic Taxable Product
7000286,Calibration,7000284,1,2,Generic Taxable Product
7000287,Dimensional Measurement,7000284,1,2,Generic Taxable Product
7000288,Electrical Testing,7000284,1,2,Generic Taxable Product
7000289,Humidity & Moisture,7000284,1,2,Generic Taxable Product
7000290,Inspection & Analysis,7000284,1,2,Generic Taxable Product
7000291,Light Measurement,7000284,1,2,Generic Taxable Product
7000292,"Motion, Speed & Force",7000284,1,2,Generic Taxable Product
7000293,Network & Cable Testers,7000284,1,2,Generic Taxable Product
7000294,Pressure & Temperature,7000284,1,2,Generic Taxable Product
7000295,Recorders & Data Acquisition,7000284,1,2,Generic Taxable Product
7000296,Replicating Materials,7000284,1,2,Generic Taxable Product
7000297,Scales & Balances,7000284,1,2,Generic Taxable Product
7000298,Sound Measurement,7000284,1,2,Generic Taxable Product
7000299,Surface & Hardness Testing,7000284,1,2,Generic Taxable Product
7000300,Water Quality & Instrumentation,7000284,1,2,Generic Taxable Product
7000301,Circular Saw Blades,7000014,1,2,Generic Taxable Product
7000303,Circular Saws,7000014,1,2,Generic Taxable Product
7000305,Shopping Baskets & Carts,7000310,1,2,Generic Taxable Product
7000306,Retail Bags & Boxes,7000310,1,2,Generic Taxable Product
7000307,Pricing Supplies,7000310,1,2,Generic Taxable Product
7000308,Anti-Theft Equipment,7000310,1,2,Generic Taxable Product
7000309,Mannequins & Clothing Forms,7000310,1,2,Generic Taxable Product
7000310,Retail Store Fixtures & Equipment,7000000,1,1,Generic Taxable Product
7000312,Bench Vises,7000110,1,2,Generic Taxable Product
7000314,Workholding Collets,7000110,1,2,Generic Taxable Product
7000315,Vertical Hold Down Clamps,7000110,1,2,Generic Taxable Product
7000316,Threaded Rods & Studs,7000037,1,2,Generic Taxable Product
7000317,Microscopes & Telescopes,7000000,1,1,General Clothing
7000318,Microscopes,7000317,1,2,Generic Taxable Product
7000319,Telescopes,7000317,1,2,Generic Taxable Product
7000320,Telescope & Microscope Accessories,7000317,1,2,Generic Taxable Product
8000000,Toys & Games,0,1,0,Generic Taxable Product
8000001,Grown-Up Games & Collectibles,8000000,1,1,Generic Taxable Product
8000002,Action & Toy Figures,8000001,1,2,Generic Taxable Product
8000003,Die-Cast & Toy Vehicles,8000001,1,2,Generic Taxable Product
8000004,Games,8000001,1,2,Generic Taxable Product
8000005,Novelty & Gag Toys,8000001,1,2,Generic Taxable Product
8000006,Puzzles,8000001,1,2,Generic Taxable Product
8000007,Action Figures & Statues,8000000,1,1,Generic Taxable Product
8000008,Accessories,8000007,1,2,Generic Taxable Product
8000009,Action Figures,8000007,1,2,Generic Taxable Product
8000010,Figure Display Cases,8000007,1,2,Generic Taxable Product
8000011,Gear & Weapons,8000007,1,2,Generic Taxable Product
8000012,Playsets & Vehicles,8000007,1,2,Generic Taxable Product
8000013,Statues & Bobbleheads,8000007,1,2,Generic Taxable Product
8000014,Arts & Crafts,8000000,1,1,Generic Taxable Product
8000015,Aprons & Smocks,8000014,1,2,Generic Taxable Product
8000016,Art & Craft Sets,8000014,1,2,Generic Taxable Product
8000018,Blackboards & Whiteboards,8000014,1,2,Generic Taxable Product
8000020,Charcoals & Pastels,8000014,1,2,Generic Taxable Product
8000021,Clay & Dough,8000014,1,2,Generic Taxable Product
8000022,Colored Pencils,8000014,1,2,School Supplies
8000023,Coloring Pens & Markers,8000014,1,2,School Supplies
8000024,Craft Kits,8000014,1,2,Generic Taxable Product
8000025,Crayons,8000014,1,2,School Supplies
8000027,Drawing & Sketching Tablets,8000014,1,2,Generic Taxable Product
8000033,Molding & Sculpting Sticks,8000014,1,2,Generic Taxable Product
8000034,Paintbrushes,8000014,1,2,School Supplies
8000035,Paints,8000014,1,2,Generic Taxable Product
8000036,Paper,8000014,1,2,School Supplies
8000039,Printing & Stamping,8000014,1,2,Generic Taxable Product
8000042,Stickers,8000014,1,2,Generic Taxable Product
8000043,Baby & Toddler Toys,8000000,1,1,Generic Taxable Product
8000044,Activity Play Centers,8000043,1,2,Generic Taxable Product
8000045,Balls,8000043,1,2,Generic Taxable Product
8000046,Bath Toys,8000043,1,2,Generic Taxable Product
8000047,Blocks,8000043,1,2,Generic Taxable Product
8000048,Car Seat & Stroller Toys,8000043,1,2,Generic Taxable Product
8000049,Crib Toys & Attachments,8000043,1,2,Generic Taxable Product
8000050,Electronic Toys,8000043,1,2,Generic Taxable Product
8000051,Figures & Playsets,8000043,1,2,Generic Taxable Product
8000052,Hammering & Pounding Toys,8000043,1,2,Generic Taxable Product
8000053,Hand & Feet Finders,8000043,1,2,Generic Taxable Product
8000054,Indoor Climbers & Play Structures,8000043,1,2,Generic Taxable Product
8000055,Mirrors,8000043,1,2,Generic Taxable Product
8000056,Music & Sound,8000043,1,2,Generic Taxable Product
8000057,Push & Pull Toys,8000043,1,2,Generic Taxable Product
8000058,Rattles,8000043,1,2,Generic Taxable Product
8000059,Rocking & Spring Ride-Ons,8000043,1,2,Generic Taxable Product
8000060,Shape Sorters,8000043,1,2,Generic Taxable Product
8000061,Spinning Tops,8000043,1,2,Generic Taxable Product
8000062,Stacking & Nesting Toys,8000043,1,2,Generic Taxable Product
8000063,Stick Horses,8000043,1,2,Generic Taxable Product
8000064,Stuffed Animals & Toys,8000043,1,2,Generic Taxable Product
8000065,Teaching Clocks,8000043,1,2,Generic Taxable Product
8000066,Toy Gift Sets,8000043,1,2,Generic Taxable Product
8000067,Building Toys,8000000,1,1,Generic Taxable Product
8000068,Building Sets,8000067,1,2,Generic Taxable Product
8000069,Gear Sets,8000067,1,2,Generic Taxable Product
8000070,Marble Runs,8000067,1,2,Generic Taxable Product
8000071,Stacking Blocks,8000067,1,2,Generic Taxable Product
8000072,Dolls & Accessories,8000000,1,1,Generic Taxable Product
8000073,Doll Accessories,8000072,1,2,Generic Taxable Product
8000074,Dollhouse Accessories,8000072,1,2,Generic Taxable Product
8000075,Dollhouses,8000072,1,2,Generic Taxable Product
8000076,Dolls,8000072,1,2,Generic Taxable Product
8000077,Playsets,8000072,1,2,Generic Taxable Product
8000078,Children's Pretend Play ,8000000,1,1,Costumes
8000080,Beauty & Fashion Pretend Play,8000078,1,2,Generic Taxable Product
8000082,Construction Tools,8000078,1,2,Generic Taxable Product
8000085,Grocery Shopping,8000078,1,2,Generic Taxable Product
8000090,Kitchen Toys,8000078,1,2,Generic Taxable Product
8000091,Magnet & Felt Playboards,8000078,1,2,Generic Taxable Product
8000093,Medical Kits,8000078,1,2,Generic Taxable Product
8000094,Money & Banking,8000078,1,2,Generic Taxable Product
8000095,Paper & Magnetic Dolls,8000078,1,2,Generic Taxable Product
8000096,Pretend Electronics,8000078,1,2,Generic Taxable Product
8000097,Musical Toys,8000078,1,2,Generic Taxable Product
8000100,Electronics for Kids,8000000,1,1,Generic Taxable Product
8000101,Cameras & Camcorders,8000100,1,2,Generic Taxable Product
8000103,Electronic Pets,8000100,1,2,Generic Taxable Product
8000104,Music Players & Karaoke,8000100,1,2,Generic Taxable Product
8000105,Organizers & PDAs,8000100,1,2,Generic Taxable Product
8000106,Personal Video Players & Accessories,8000100,1,2,Generic Taxable Product
8000107,Plug & Play Video Games,8000100,1,2,Generic Taxable Product
8000108,RC Figures & Robots,8000100,1,2,Generic Taxable Product
8000109,Safes & Security Devices,8000100,1,2,Generic Taxable Product
8000110,Virtual Reality,8000100,1,2,Generic Taxable Product
8000111,Walkie Talkies,8000100,1,2,Generic Taxable Product
8000112,Games,8000000,1,1,Generic Taxable Product
8000113,Battling Tops,8000112,1,2,Generic Taxable Product
8000114,Board Games,8000112,1,2,Generic Taxable Product
8000115,Card Games,8000112,1,2,Generic Taxable Product
8000116,Dice & Gaming Dice,8000112,1,2,Generic Taxable Product
8000117,DVD Games,8000112,1,2,Generic Taxable Product
8000118,Floor Games,8000112,1,2,Generic Taxable Product
8000119,Game Accessories,8000112,1,2,Generic Taxable Product
8000120,Game Collections,8000112,1,2,Generic Taxable Product
8000121,Game Room Games,8000112,1,2,Generic Taxable Product
8000122,Handheld Games,8000112,1,2,Generic Taxable Product
8000123,Stacking Games,8000112,1,2,Generic Taxable Product
8000124,Tile Games,8000112,1,2,Generic Taxable Product
8000125,Trading Card Games,8000112,1,2,Generic Taxable Product
8000126,Travel Games,8000112,1,2,Generic Taxable Product
8000127,Hobbies,8000000,1,1,Generic Taxable Product
8000128,Coin Collecting,8000127,1,2,Generic Taxable Product
8000129,Hobby Building Tools & Hardware,8000127,1,2,Generic Taxable Product
8000130,Models & Model Kits,8000127,1,2,Generic Taxable Product
8000131,RC Vehicles & Parts,8000127,1,2,Generic Taxable Product
8000132,Rockets,8000127,1,2,Generic Taxable Product
8000133,"Slot Cars, Race Tracks & Accessories",8000127,1,2,Generic Taxable Product
8000134,Stamp Collecting,8000127,1,2,Generic Taxable Product
8000135,Trains & Accessories,8000127,1,2,Generic Taxable Product
8000136,Learning & Education,8000000,1,1,Generic Taxable Product
8000137,Basic & Life Skills Toys,8000136,1,2,Generic Taxable Product
8000138,Cartridges & Books,8000136,1,2,Generic Taxable Product
8000139,Detective,8000136,1,2,Generic Taxable Product
8000140,Early Development Toys,8000136,1,2,Generic Taxable Product
8000141,Electronic Learning Toys,8000136,1,2,Generic Taxable Product
8000142,Electronics,8000136,1,2,Generic Taxable Product
8000143,Flash Cards,8000136,1,2,Generic Taxable Product
8000144,Geography,8000136,1,2,Generic Taxable Product
8000145,Habitats,8000136,1,2,Generic Taxable Product
8000146,Handwriting Aids,8000136,1,2,Generic Taxable Product
8000147,History,8000136,1,2,Generic Taxable Product
8000148,Languages,8000136,1,2,Generic Taxable Product
8000149,Mathematics & Counting,8000136,1,2,Generic Taxable Product
8000150,Musical Instruments,8000136,1,2,Generic Taxable Product
8000151,Reading & Writing,8000136,1,2,Generic Taxable Product
8000152,Science,8000136,1,2,Generic Taxable Product
8000153,Solar,8000136,1,2,Generic Taxable Product
8000154,Speech Aids,8000136,1,2,Generic Taxable Product
8000155,System Accessories,8000136,1,2,Generic Taxable Product
8000156,Systems,8000136,1,2,Generic Taxable Product
8000157,Novelty & Gag Toys,8000000,1,1,Generic Taxable Product
8000158,Finger Boards & Finger Bikes,8000157,1,2,Generic Taxable Product
8000160,Gag Toys & Practical Jokes,8000157,1,2,Generic Taxable Product
8000161,Juggling Sets,8000157,1,2,Generic Taxable Product
8000162,Light-Up Toys,8000157,1,2,Generic Taxable Product
8000163,Magic Kits & Accessories,8000157,1,2,Generic Taxable Product
8000164,Magnets & Magnetic Toys,8000157,1,2,Generic Taxable Product
8000165,Miniatures,8000157,1,2,Generic Taxable Product
8000166,Money Banks,8000157,1,2,Generic Taxable Product
8000167,Nesting Dolls,8000157,1,2,Generic Taxable Product
8000168,Novelty Games,8000157,1,2,Generic Taxable Product
8000170,Popping & Jumping Toys,8000157,1,2,Generic Taxable Product
8000171,Prisms & Kaleidoscopes,8000157,1,2,Generic Taxable Product
8000172,Shaped Rubber Wristbands,8000157,1,2,Generic Taxable Product
8000173,Slime & Putty Toys,8000157,1,2,Generic Taxable Product
8000174,Spy Gadgets,8000157,1,2,Generic Taxable Product
8000175,Tarot Cards,8000157,1,2,Generic Taxable Product
8000176,Temporary Tattoos,8000157,1,2,Generic Taxable Product
8000177,Toy Balls,8000157,1,2,Generic Taxable Product
8000179,Wind-up Toys,8000157,1,2,Generic Taxable Product
8000180,Party Supplies,8000000,1,1,Generic Taxable Product
8000182,"Banners, Streamers & Confetti",8000180,1,2,Generic Taxable Product
8000185,Invitations & Cards,8000180,1,2,Generic Taxable Product
8000193,Tablecovers & Centerpieces,8000180,1,2,Generic Taxable Product
8000194,Puzzles,8000000,1,1,Generic Taxable Product
8000195,3-D Puzzles,8000194,1,2,Generic Taxable Product
8000196,Brain Teasers,8000194,1,2,Generic Taxable Product
8000197,Floor Puzzles,8000194,1,2,Generic Taxable Product
8000198,Jigsaw Puzzles,8000194,1,2,Generic Taxable Product
8000199,Pegged Puzzles,8000194,1,2,Generic Taxable Product
8000200,Puzzle Accessories,8000194,1,2,Generic Taxable Product
8000201,Puzzle Play Mats,8000194,1,2,Generic Taxable Product
8000202,Sudoku Puzzles,8000194,1,2,Generic Taxable Product
8000203,Travel Puzzles,8000194,1,2,Generic Taxable Product
8000204,Stuffed Animals & Plush,8000000,1,1,Generic Taxable Product
8000205,Animals & Figures,8000204,1,2,Generic Taxable Product
8000206,Plush Backpacks & Purses,8000204,1,2,Generic Taxable Product
8000207,Plush Pillows,8000204,1,2,Generic Taxable Product
8000208,Puppets,8000204,1,2,Generic Taxable Product
8000209,Teddy Bears,8000204,1,2,Generic Taxable Product
8000210,Toy Remote Control & Play Vehicles,8000000,1,1,Generic Taxable Product
8000211,Die-Cast Vehicles,8000210,1,2,Generic Taxable Product
8000212,Garages,8000210,1,2,Generic Taxable Product
8000213,Play Trains & Railway Sets,8000210,1,2,Generic Taxable Product
8000214,Play Vehicles,8000210,1,2,Generic Taxable Product
8000215,Pull Back Vehicles,8000210,1,2,Generic Taxable Product
8000216,Toy RC Vehicles & Batteries,8000210,1,2,Generic Taxable Product
8000217,Vehicle Playsets,8000210,1,2,Generic Taxable Product
8000218,"Tricycles, Scooters & Wagons",8000000,1,1,Generic Taxable Product
8000219,Balance Bikes,8000218,1,2,Generic Taxable Product
8000220,Electric Vehicles,8000218,1,2,Generic Taxable Product
8000221,Pedal Cars,8000218,1,2,Generic Taxable Product
8000222,Pull-Along Wagons,8000218,1,2,Generic Taxable Product
8000223,Ride-On Toys,8000218,1,2,Generic Taxable Product
8000264,Display Cases & Stands,8000127,1,2,Generic Taxable Product
9000000,"Clothing, Shoes & Accessories",0,1,0,General Clothing
9000017,Baby Boy Clothes & Accessories,9000000,1,1,General Clothing
9000018,Accessories,9000017,1,2,Generic Taxable Product
9000019,"Bloomers, Diaper Covers & Underwear",9000017,1,2,Infant Clothing
9000020,Onesies,9000017,1,2,General Clothing
9000021,Bottoms,9000017,1,2,General Clothing
9000022,Christening,9000017,1,2,General Clothing
9000023,Clothing Sets,9000017,1,2,General Clothing
9000024,Footies & Rompers,9000017,1,2,General Clothing
9000025,Active,9000017,1,2,General Clothing
9000026,Outerwear,9000017,1,2,General Clothing
9000027,Layette Sets,9000017,1,2,General Clothing
9000028,Pajamas & Robes,9000017,1,2,General Clothing
9000029,Suits & Blazers,9000017,1,2,General Clothing
9000030,Sweaters,9000017,1,2,General Clothing
